order_id,tanggal_transaksi,region,sektor_industri,kategori_produk,kuantitas,harga_satuan_idr,total_nilai_deal_idr,status_transaksi,revenue_idr
trx-22501,1/26/2023,jawa,perkebunan,genset (generator set),4,218763616,875054464,lost (gagal),0
trx-20285,11/16/2021,kalimantan,konstruksi,genset (generator set),2,117226183,234452366,won (berhasil),234452366
trx-22682,10/28/2023,jawa,perkebunan,tractor agrikultur,1,902804726,902804726,won (berhasil),902804726
trx-20428,6/5/2022,sulawesi,konstruksi,excavator,2,2906826110,5813652220,won (berhasil),5813652220
trx-21328,7/18/2021,sulawesi,pertambangan,excavator,1,2644188680,2644188680,won (berhasil),2644188680
trx-22029,4/21/2023,sumatera,konstruksi,excavator,2,1594269975,3188539950,won (berhasil),3188539950
trx-20669,7/10/2022,kalimantan,perkebunan,tractor agrikultur,2,1302902824,2605805648,won (berhasil),2605805648
trx-20031,11/11/2021,jawa,manufaktur,tractor agrikultur,2,1449424605,2898849210,lost (gagal),0
trx-21341,1/11/2021,sumatera,konstruksi,excavator,2,2692854188,5385708376,won (berhasil),5385708376
trx-20722,9/3/2021,sulawesi,konstruksi,forklift,5,598824502,2994122510,won (berhasil),2994122510
trx-20951,8/17/2022,papua,pertambangan,excavator,1,2637069326,2637069326,lost (gagal),0
trx-21914,10/27/2023,kalimantan,perkebunan,genset (generator set),3,149768315,449304945,won (berhasil),449304945
trx-22330,2/1/2022,sumatera,logistik & gudang,forklift,2,575523833,1151047666,won (berhasil),1151047666
trx-20214,1/5/2021,papua,pertambangan,tractor agrikultur,1,1315500269,1315500269,won (berhasil),1315500269
trx-20989,1/23/2021,papua,perkebunan,excavator,1,1902222264,1902222264,lost (gagal),0
trx-21164,9/24/2023,jawa,manufaktur,genset (generator set),2,246565103,493130206,won (berhasil),493130206
trx-22839,3/29/2023,sumatera,konstruksi,tractor agrikultur,4,1415496575,5661986300,lost (gagal),0
trx-22696,9/10/2022,jawa,konstruksi,forklift,2,254872039,509744078,lost (gagal),0
trx-20326,6/22/2023,sumatera,perkebunan,genset (generator set),4,223397785,893591140,won (berhasil),893591140
trx-20560,11/23/2021,sulawesi,konstruksi,genset (generator set),2,300386147,600772294,won (berhasil),600772294
trx-21383,3/31/2021,jawa,perkebunan,tractor agrikultur,4,1174208038,4696832152,won (berhasil),4696832152
trx-21724,3/25/2023,papua,perkebunan,forklift,1,445653993,445653993,won (berhasil),445653993
trx-21086,10/25/2021,kalimantan,pertambangan,tractor agrikultur,3,1331358712,3994076136,won (berhasil),3994076136
trx-22670,5/26/2023,sumatera,logistik & gudang,tractor agrikultur,5,921201789,4606008945,won (berhasil),4606008945
trx-20341,7/12/2021,sulawesi,perkebunan,forklift,5,378125212,1890626060,lost (gagal),0
trx-21653,8/11/2023,sulawesi,konstruksi,excavator,2,2125821588,4251643176,won (berhasil),4251643176
trx-20147,6/18/2023,jawa,manufaktur,genset (generator set),3,102553551,307660653,lost (gagal),0
trx-22376,8/26/2023,jawa,perkebunan,excavator,2,2625627831,5251255662,won (berhasil),5251255662
trx-22809,9/6/2022,sulawesi,pertambangan,tractor agrikultur,4,913545581,3654182324,won (berhasil),3654182324
trx-21107,9/28/2023,papua,pertambangan,genset (generator set),2,467571571,935143142,won (berhasil),935143142
trx-20848,6/12/2022,sulawesi,pertambangan,forklift,1,457690971,457690971,won (berhasil),457690971
trx-20966,3/26/2023,jawa,pertambangan,tractor agrikultur,3,1151569113,3454707339,won (berhasil),3454707339
trx-21072,10/17/2021,sumatera,konstruksi,tractor agrikultur,5,1406091019,7030455095,won (berhasil),7030455095
trx-22510,11/28/2022,unknown,pertambangan,tractor agrikultur,4,1095996208,4383984832,won (berhasil),4383984832
trx-21905,7/19/2021,papua,pertambangan,genset (generator set),3,284726279,854178837,won (berhasil),854178837
trx-20155,2/9/2023,kalimantan,konstruksi,forklift,5,269704432,1348522160,won (berhasil),1348522160
trx-20665,7/25/2023,kalimantan,logistik & gudang,genset (generator set),5,139281113,696405565,lost (gagal),0
trx-20661,1/8/2023,sumatera,perkebunan,forklift,1,325818708,325818708,won (berhasil),325818708
trx-21002,11/28/2021,papua,pertambangan,excavator,1,1950548154,1950548154,won (berhasil),1950548154
trx-22378,3/17/2023,papua,manufaktur,forklift,3,509735957,1529207871,won (berhasil),1529207871
trx-22546,7/30/2022,sulawesi,logistik & gudang,forklift,5,444182162,2220910810,won (berhasil),2220910810
trx-20176,4/21/2022,papua,logistik & gudang,genset (generator set),1,362558022,362558022,won (berhasil),362558022
trx-22698,7/10/2022,jawa,perkebunan,forklift,3,246087274,738261822,in progress,0
trx-21879,9/20/2021,sumatera,perkebunan,excavator,1,2538868325,2538868325,won (berhasil),2538868325
trx-21524,8/24/2022,kalimantan,konstruksi,tractor agrikultur,3,1044099272,3132297816,lost (gagal),0
trx-22864,12/7/2023,sumatera,manufaktur,genset (generator set),4,414004272,1656017088,won (berhasil),1656017088
trx-21203,5/23/2023,kalimantan,konstruksi,tractor agrikultur,5,905357796,4526788980,won (berhasil),4526788980
trx-21990,10/5/2022,sumatera,logistik & gudang,tractor agrikultur,2,1165404749,2330809498,in progress,0
trx-20024,11/22/2022,kalimantan,konstruksi,excavator,1,1901494256,1901494256,won (berhasil),1901494256
trx-22857,1/24/2021,kalimantan,pertambangan,excavator,2,2160803194,4321606388,won (berhasil),4321606388
trx-22091,2/16/2023,sumatera,pertambangan,genset (generator set),2,345920906,691841812,lost (gagal),0
trx-22112,1/9/2021,sulawesi,konstruksi,genset (generator set),2,309339870,618679740,won (berhasil),618679740
trx-22938,2/5/2022,kalimantan,perkebunan,excavator,2,2048495185,4096990370,won (berhasil),4096990370
trx-20875,11/13/2021,sumatera,perkebunan,genset (generator set),5,129694862,648474310,won (berhasil),648474310
trx-22739,9/27/2023,papua,manufaktur,forklift,4,269635591,1078542364,won (berhasil),1078542364
trx-20938,4/6/2022,jawa,konstruksi,forklift,4,411656675,1646626700,won (berhasil),1646626700
trx-22742,4/12/2023,papua,pertambangan,excavator,1,2506645119,2506645119,in progress,0
trx-21552,8/23/2021,papua,pertambangan,tractor agrikultur,4,1114776941,4459107764,won (berhasil),4459107764
trx-20346,6/22/2023,kalimantan,pertambangan,tractor agrikultur,1,1499278947,1499278947,won (berhasil),1499278947
trx-22548,1/4/2022,jawa,logistik & gudang,forklift,1,336020544,336020544,lost (gagal),0
trx-20385,5/1/2021,sumatera,pertambangan,tractor agrikultur,5,1231729168,6158645840,won (berhasil),6158645840
trx-22549,12/19/2023,papua,pertambangan,tractor agrikultur,5,1386671509,6933357545,won (berhasil),6933357545
trx-22646,12/9/2022,sumatera,manufaktur,tractor agrikultur,3,891695647,2675086941,lost (gagal),0
trx-22121,6/10/2021,papua,pertambangan,forklift,1,541633898,541633898,in progress,0
trx-20936,12/14/2022,jawa,pertambangan,forklift,5,400318106,2001590530,won (berhasil),2001590530
trx-22623,11/13/2022,jawa,pertambangan,genset (generator set),5,115312243,576561215,won (berhasil),576561215
trx-22972,12/27/2023,kalimantan,logistik & gudang,forklift,4,428628297,1714513188,won (berhasil),1714513188
trx-21332,11/2/2021,sumatera,manufaktur,tractor agrikultur,4,1231576935,4926307740,won (berhasil),4926307740
trx-21934,10/18/2021,jawa,pertambangan,excavator,1,1812448601,1812448601,in progress,0
trx-20935,1/22/2023,sumatera,perkebunan,genset (generator set),3,322790705,968372115,in progress,0
trx-20566,11/9/2021,papua,pertambangan,forklift,5,491729479,2458647395,won (berhasil),2458647395
trx-21854,6/15/2022,jawa,logistik & gudang,forklift,3,363469946,1090409838,lost (gagal),0
trx-22465,6/16/2021,sulawesi,pertambangan,excavator,1,1837106263,1837106263,lost (gagal),0
trx-21645,6/2/2022,papua,pertambangan,genset (generator set),5,177007775,885038875,won (berhasil),885038875
trx-21792,2/12/2021,sumatera,perkebunan,forklift,1,583900406,583900406,won (berhasil),583900406
trx-21430,11/30/2021,papua,manufaktur,forklift,4,228470061,913880244,lost (gagal),0
trx-22358,9/3/2023,jawa,logistik & gudang,genset (generator set),4,319764242,1279056968,won (berhasil),1279056968
trx-21013,8/8/2021,jawa,manufaktur,genset (generator set),4,136562629,546250516,lost (gagal),0
trx-21928,8/9/2023,sumatera,perkebunan,forklift,3,583821374,1751464122,lost (gagal),0
trx-22284,12/8/2022,sulawesi,manufaktur,tractor agrikultur,1,840450919,840450919,won (berhasil),840450919
trx-20126,11/8/2021,kalimantan,manufaktur,forklift,3,474263182,1422789546,lost (gagal),0
trx-22126,6/24/2023,sumatera,pertambangan,forklift,2,230748515,461497030,lost (gagal),0
trx-21347,6/29/2023,papua,manufaktur,excavator,2,2984930665,5969861330,lost (gagal),0
trx-20355,5/30/2023,papua,logistik & gudang,excavator,2,2620417165,5240834330,won (berhasil),5240834330
trx-20827,5/31/2021,sulawesi,logistik & gudang,genset (generator set),3,408270295,1224810885,lost (gagal),0
trx-21639,4/24/2021,sumatera,perkebunan,forklift,3,315773559,947320677,won (berhasil),947320677
trx-20984,7/12/2021,sulawesi,manufaktur,forklift,1,321437155,321437155,lost (gagal),0
trx-20362,6/10/2021,sulawesi,konstruksi,forklift,4,347640062,1390560248,lost (gagal),0
trx-20345,12/11/2021,sulawesi,logistik & gudang,genset (generator set),1,130935991,130935991,won (berhasil),130935991
trx-22093,7/20/2022,kalimantan,pertambangan,excavator,2,2940798682,5881597364,won (berhasil),5881597364
trx-22584,3/13/2021,sumatera,logistik & gudang,genset (generator set),4,323117244,1292468976,won (berhasil),1292468976
trx-20711,6/15/2022,papua,pertambangan,forklift,2,315633188,631266376,lost (gagal),0
trx-22096,8/16/2022,papua,pertambangan,excavator,2,2934114028,5868228056,in progress,0
trx-20010,1/7/2023,sulawesi,pertambangan,forklift,4,326157785,1304631140,in progress,0
trx-22928,4/6/2022,sumatera,pertambangan,excavator,2,2507887516,5015775032,won (berhasil),5015775032
trx-21834,4/12/2023,papua,pertambangan,forklift,2,416860192,833720384,won (berhasil),833720384
trx-20793,11/27/2023,papua,pertambangan,forklift,5,879575072,4397875360,won (berhasil),4397875360
trx-22810,3/29/2022,sumatera,perkebunan,forklift,1,279172104,279172104,won (berhasil),279172104
trx-20094,7/30/2022,kalimantan,konstruksi,tractor agrikultur,5,1331329511,6656647555,won (berhasil),6656647555
trx-20129,5/4/2021,sumatera,perkebunan,tractor agrikultur,5,1339965957,6699829785,lost (gagal),0
trx-22952,9/14/2022,sulawesi,perkebunan,forklift,4,422673477,1690693908,lost (gagal),0
trx-21900,5/26/2023,jawa,pertambangan,excavator,1,2016007806,2016007806,lost (gagal),0
trx-22838,6/1/2021,jawa,logistik & gudang,genset (generator set),4,197956329,791825316,won (berhasil),791825316
trx-21932,8/30/2022,sulawesi,konstruksi,genset (generator set),4,287727373,1150909492,lost (gagal),0
trx-22181,2/16/2022,papua,pertambangan,excavator,1,2367179529,2367179529,won (berhasil),2367179529
trx-21865,12/31/2022,jawa,konstruksi,forklift,3,594718037,1784154111,won (berhasil),1784154111
trx-20516,9/17/2023,kalimantan,manufaktur,tractor agrikultur,5,891452833,4457264165,won (berhasil),4457264165
trx-21857,11/18/2021,jawa,logistik & gudang,tractor agrikultur,3,1481200297,4443600891,won (berhasil),4443600891
trx-21277,6/24/2021,kalimantan,konstruksi,excavator,2,1836841316,3673682632,won (berhasil),3673682632
trx-20950,12/31/2021,papua,konstruksi,genset (generator set),5,151308052,756540260,won (berhasil),756540260
trx-21120,9/17/2023,papua,logistik & gudang,tractor agrikultur,4,1021161586,4084646344,won (berhasil),4084646344
trx-20419,7/18/2022,kalimantan,manufaktur,tractor agrikultur,1,1264405359,1264405359,won (berhasil),1264405359
trx-20922,7/28/2023,jawa,pertambangan,excavator,1,2308395929,2308395929,lost (gagal),0
trx-22234,5/21/2021,kalimantan,pertambangan,tractor agrikultur,4,854674496,3418697984,won (berhasil),3418697984
trx-20477,6/21/2023,jawa,konstruksi,forklift,5,201705506,1008527530,lost (gagal),0
trx-22035,8/2/2022,jawa,pertambangan,excavator,2,2262384380,4524768760,lost (gagal),0
trx-22212,3/29/2022,sulawesi,manufaktur,excavator,1,2978715692,2978715692,lost (gagal),0
trx-21692,8/18/2023,kalimantan,pertambangan,tractor agrikultur,4,999982650,3999930600,won (berhasil),3999930600
trx-22247,11/29/2021,sulawesi,perkebunan,excavator,1,2662832985,2662832985,won (berhasil),2662832985
trx-21471,8/18/2023,sulawesi,pertambangan,forklift,3,396669141,1190007423,won (berhasil),1190007423
trx-21202,2/28/2022,jawa,pertambangan,genset (generator set),4,367523860,1470095440,lost (gagal),0
trx-21669,2/10/2021,kalimantan,pertambangan,forklift,3,296240892,888722676,won (berhasil),888722676
trx-22821,10/6/2021,kalimantan,perkebunan,genset (generator set),3,327087358,981262074,won (berhasil),981262074
trx-21970,11/27/2022,sulawesi,logistik & gudang,tractor agrikultur,1,1437497831,1437497831,lost (gagal),0
trx-20820,4/25/2023,papua,pertambangan,tractor agrikultur,1,886605076,886605076,won (berhasil),886605076
trx-21997,12/31/2022,papua,logistik & gudang,genset (generator set),1,352108936,352108936,lost (gagal),0
trx-22915,10/29/2022,sumatera,perkebunan,forklift,5,588095273,2940476365,won (berhasil),2940476365
trx-21248,5/30/2023,jawa,konstruksi,excavator,1,1543061126,1543061126,lost (gagal),0
trx-22704,12/27/2023,sulawesi,manufaktur,genset (generator set),2,257626831,515253662,won (berhasil),515253662
trx-22657,2/8/2021,sumatera,perkebunan,excavator,1,2796291279,2796291279,won (berhasil),2796291279
trx-21046,8/27/2023,sumatera,konstruksi,genset (generator set),3,233700403,701101209,won (berhasil),701101209
trx-21888,11/25/2022,sumatera,perkebunan,genset (generator set),4,210982282,843929128,won (berhasil),843929128
trx-20615,3/30/2022,kalimantan,pertambangan,tractor agrikultur,3,1362560033,4087680099,lost (gagal),0
trx-21318,10/5/2021,papua,pertambangan,excavator,2,2504691634,5009383268,lost (gagal),0
trx-22931,4/1/2022,papua,konstruksi,tractor agrikultur,4,1047876847,4191507388,lost (gagal),0
trx-22498,12/15/2021,kalimantan,perkebunan,excavator,1,2806846952,2806846952,lost (gagal),0
trx-21772,12/20/2022,kalimantan,pertambangan,excavator,2,2522088494,5044176988,won (berhasil),5044176988
trx-22999,8/2/2021,sumatera,perkebunan,excavator,1,2848545833,2848545833,won (berhasil),2848545833
trx-20131,4/12/2023,sulawesi,pertambangan,tractor agrikultur,2,987969538,1975939076,lost (gagal),0
trx-20077,12/27/2022,sulawesi,pertambangan,excavator,1,1731748681,1731748681,in progress,0
trx-22052,10/12/2023,jawa,manufaktur,genset (generator set),3,212761716,638285148,lost (gagal),0
trx-20724,6/8/2021,papua,pertambangan,forklift,4,595810836,2383243344,won (berhasil),2383243344
trx-21314,10/29/2022,sulawesi,pertambangan,genset (generator set),4,162971056,651884224,won (berhasil),651884224
trx-21851,8/18/2022,papua,manufaktur,excavator,2,1595789179,3191578358,lost (gagal),0
trx-22333,4/21/2022,jawa,pertambangan,forklift,5,352190565,1760952825,lost (gagal),0
trx-22526,6/18/2023,kalimantan,pertambangan,tractor agrikultur,3,861762978,2585288934,lost (gagal),0
trx-21372,11/15/2022,kalimantan,pertambangan,forklift,2,382940128,765880256,in progress,0
trx-21855,9/18/2021,sumatera,perkebunan,tractor agrikultur,1,1367590236,1367590236,won (berhasil),1367590236
trx-21319,9/15/2021,kalimantan,pertambangan,excavator,1,2947761179,2947761179,won (berhasil),2947761179
trx-22921,6/10/2021,kalimantan,pertambangan,forklift,3,389604369,1168813107,won (berhasil),1168813107
trx-22206,7/22/2022,papua,manufaktur,genset (generator set),5,487745888,2438729440,lost (gagal),0
trx-20375,9/22/2023,papua,pertambangan,forklift,1,595954442,595954442,won (berhasil),595954442
trx-21908,11/15/2023,papua,pertambangan,excavator,1,2430139115,2430139115,lost (gagal),0
trx-20333,4/12/2021,sulawesi,konstruksi,forklift,4,211629356,846517424,won (berhasil),846517424
trx-22288,5/5/2022,sumatera,pertambangan,genset (generator set),4,138854640,555418560,lost (gagal),0
trx-22338,6/8/2023,jawa,konstruksi,tractor agrikultur,1,833024957,833024957,won (berhasil),833024957
trx-21604,11/12/2023,papua,logistik & gudang,forklift,3,424194146,1272582438,lost (gagal),0
trx-21118,6/13/2023,sulawesi,perkebunan,forklift,5,278935375,1394676875,won (berhasil),1394676875
trx-22875,8/20/2021,kalimantan,pertambangan,tractor agrikultur,4,1175628790,4702515160,won (berhasil),4702515160
trx-21943,7/23/2021,sulawesi,manufaktur,forklift,1,579811107,579811107,won (berhasil),579811107
trx-22298,9/1/2021,sumatera,pertambangan,forklift,5,366999064,1834995320,lost (gagal),0
trx-22563,5/31/2022,sumatera,pertambangan,genset (generator set),1,358648723,358648723,in progress,0
trx-21342,5/3/2021,sulawesi,perkebunan,excavator,2,2216828872,4433657744,won (berhasil),4433657744
trx-20320,4/5/2023,kalimantan,pertambangan,genset (generator set),5,282444207,1412221035,lost (gagal),0
trx-21619,10/5/2021,papua,konstruksi,tractor agrikultur,5,1238382362,6191911810,won (berhasil),6191911810
trx-22732,11/28/2023,sumatera,pertambangan,genset (generator set),3,192797673,578393019,won (berhasil),578393019
trx-22060,5/7/2021,kalimantan,logistik & gudang,genset (generator set),3,338262123,1014786369,won (berhasil),1014786369
trx-21673,9/30/2021,jawa,perkebunan,forklift,2,521351761,1042703522,lost (gagal),0
trx-21942,8/4/2023,kalimantan,konstruksi,tractor agrikultur,4,1336211623,5344846492,lost (gagal),0
trx-20260,1/18/2023,jawa,manufaktur,excavator,2,2166778541,4333557082,won (berhasil),4333557082
trx-22039,6/9/2022,sumatera,perkebunan,forklift,3,464113970,1392341910,won (berhasil),1392341910
trx-20689,4/8/2022,kalimantan,logistik & gudang,genset (generator set),1,425154189,425154189,lost (gagal),0
trx-20901,3/18/2021,sumatera,perkebunan,tractor agrikultur,5,1210477372,6052386860,won (berhasil),6052386860
trx-22026,12/30/2022,sulawesi,perkebunan,excavator,2,2446005322,4892010644,lost (gagal),0
trx-20138,6/13/2022,papua,pertambangan,tractor agrikultur,5,911210497,4556052485,won (berhasil),4556052485
trx-21828,8/4/2021,sumatera,perkebunan,genset (generator set),3,220615798,661847394,won (berhasil),661847394
