Order_ID,Tanggal_Transaksi,Region,Sektor_Industri,Kategori_Produk,Kuantitas,Harga_Satuan_IDR,Total_Nilai_Deal_IDR,Status_Transaksi,Revenue_IDR
TRX-22360,2022-07-31,Jawa,Konstruksi,Forklift,1,447333148,447333148,Won (Berhasil),447333148
TRX-21481,2023-05-26,Sumatera,Perkebunan,Genset (Generator Set),5,388697267,1943486335,In Progress,0
TRX-20777,2021-07-12,Kalimantan,Konstruksi,Forklift,2,523933619,1047867238,Won (Berhasil),1047867238
TRX-20799,2023-02-18,Sulawesi,Manufaktur,Tractor Agrikultur,2,885785810,1771571620,Won (Berhasil),1771571620
TRX-21666,2021-01-12,Jawa,Konstruksi,Genset (Generator Set),1,420190203,420190203,Won (Berhasil),420190203
TRX-21894,2021-02-03,Kalimantan,Perkebunan,Forklift,3,267596217,802788651,Won (Berhasil),802788651
TRX-20054,2023-06-23,Sumatera,Manufaktur,Genset (Generator Set),5,256916102,1284580510,In Progress,0
TRX-22399,2022-09-18,Sumatera,Pertambangan,Forklift,4,218598183,874392732,Won (Berhasil),874392732
TRX-21287,2021-08-28,Papua,Pertambangan,Genset (Generator Set),4,187047330,748189320,Lost (Gagal),0
TRX-21920,2022-07-05,Jawa,Pertambangan,Forklift,5,420738586,2103692930,Won (Berhasil),2103692930
TRX-21667,2021-05-09,Jawa,Manufaktur,Genset (Generator Set),4,325799225,1303196900,Lost (Gagal),0
TRX-22629,2023-09-29,Sumatera,Perkebunan,Forklift,2,480134059,960268118,Lost (Gagal),0
TRX-22189,2021-11-15,Papua,Pertambangan,Forklift,1,279604683,279604683,Won (Berhasil),279604683
TRX-21701,2022-04-08,Kalimantan,Pertambangan,Tractor Agrikultur,2,1349643917,2699287834,Lost (Gagal),0
TRX-21245,2022-07-05,Papua,Konstruksi,Genset (Generator Set),4,135942820,543771280,Won (Berhasil),543771280
TRX-20113,2022-05-26,Papua,Logistik & Gudang,Forklift,5,581110449,2905552245,Lost (Gagal),0
TRX-20746,2021-03-25,Papua,Manufaktur,Forklift,4,501069465,2004277860,Won (Berhasil),2004277860
TRX-20987,2021-08-25,Papua,Pertambangan,Excavator,1,2612185952,2612185952,Won (Berhasil),2612185952
TRX-20501,2023-09-25,Papua,Pertambangan,Excavator,2,1713592054,3427184108,Won (Berhasil),3427184108
TRX-22187,2023-04-08,Sumatera,Perkebunan,Forklift,3,423046611,1269139833,Won (Berhasil),1269139833
TRX-21009,2022-12-16,Kalimantan,Pertambangan,Forklift,5,509648280,2548241400,Won (Berhasil),2548241400
TRX-21198,2022-11-20,Sumatera,Perkebunan,Genset (Generator Set),5,450650037,2253250185,In Progress,0
TRX-21394,2023-06-26,,Konstruksi,Excavator,2,2616269438,5232538876,Won (Berhasil),5232538876
TRX-20589,2022-11-01,Papua,,Excavator,1,2958109142,2958109142,Won (Berhasil),2958109142
TRX-20768,2021-06-02,Sulawesi,Manufaktur,Forklift,1,264790245,264790245,Won (Berhasil),264790245
TRX-20017,2021-11-02,Sulawesi,Pertambangan,Tractor Agrikultur,4,1214612871,4858451484,Lost (Gagal),0
TRX-21042,2022-02-23,Jawa,Perkebunan,Tractor Agrikultur,3,1214931310,3644793930,Won (Berhasil),3644793930
TRX-21447,2023-07-02,Sumatera,Perkebunan,Genset (Generator Set),2,104722946,209445892,In Progress,0
TRX-22501,2023-01-26,Jawa,Perkebunan,Genset (Generator Set),4,218763616,875054464,Lost (Gagal),0
TRX-20285,2021-11-16,Kalimantan,Konstruksi,Genset (Generator Set),2,117226183,234452366,Won (Berhasil),234452366
TRX-22682,2023-10-28,Jawa,Perkebunan,Tractor Agrikultur,1,902804726,902804726,Won (Berhasil),902804726
TRX-20428,2022-06-05,Sulawesi,Konstruksi,Excavator,2,2906826110,5813652220,Won (Berhasil),5813652220
TRX-21328,2021-07-18,Sulawesi,Pertambangan,Excavator,1,2644188680,2644188680,Won (Berhasil),2644188680
TRX-22029,2023-04-21,Sumatera,Konstruksi,Excavator,2,1594269975,3188539950,Won (Berhasil),3188539950
TRX-20669,2022-07-10,Kalimantan,Perkebunan,Tractor Agrikultur,2,1302902824,2605805648,Won (Berhasil),2605805648
TRX-20031,2021-11-11,Jawa,Manufaktur,Tractor Agrikultur,2,1449424605,2898849210,Lost (Gagal),0
TRX-21341,2021-01-11,Sumatera,Konstruksi,Excavator,2,2692854188,5385708376,Won (Berhasil),5385708376
TRX-20722,2021-09-03,Sulawesi,Konstruksi,Forklift,5,598824502,2994122510,Won (Berhasil),2994122510
TRX-20951,2022-08-17,Papua,Pertambangan,Excavator,1,2637069326,2637069326,Lost (Gagal),0
TRX-21914,2023-10-27,Kalimantan,Perkebunan,Genset (Generator Set),3,149768315,449304945,Won (Berhasil),449304945
TRX-22330,2022-02-01,Sumatera,Logistik & Gudang,Forklift,2,575523833,1151047666,Won (Berhasil),1151047666
TRX-20214,2021-01-05,Papua,Pertambangan,Tractor Agrikultur,1,1315500269,1315500269,Won (Berhasil),1315500269
TRX-20989,2021-01-23,Papua,Perkebunan,Excavator,1,1902222264,1902222264,Lost (Gagal),0
TRX-21164,2023-09-24,Jawa,Manufaktur,Genset (Generator Set),2,246565103,493130206,Won (Berhasil),493130206
TRX-22839,2023-03-29,Sumatera,Konstruksi,Tractor Agrikultur,4,1415496575,5661986300,Lost (Gagal),0
TRX-22696,2022-09-10,Jawa,Konstruksi,Forklift,2,254872039,509744078,Lost (Gagal),0
TRX-20326,2023-06-22,Sumatera,Perkebunan,Genset (Generator Set),4,223397785,893591140,Won (Berhasil),893591140
TRX-20560,2021-11-23,Sulawesi,Konstruksi,Genset (Generator Set),2,300386147,600772294,Won (Berhasil),600772294
TRX-21383,2021-03-31,Jawa,Perkebunan,Tractor Agrikultur,4,1174208038,4696832152,Won (Berhasil),4696832152
TRX-21724,2023-03-25,Papua,Perkebunan,Forklift,1,445653993,445653993,Won (Berhasil),445653993
TRX-21086,2021-10-25,Kalimantan,Pertambangan,Tractor Agrikultur,3,1331358712,3994076136,Won (Berhasil),3994076136
TRX-22670,2023-05-26,Sumatera,Logistik & Gudang,Tractor Agrikultur,5,921201789,4606008945,Won (Berhasil),4606008945
TRX-20341,2021-07-12,Sulawesi,Perkebunan,Forklift,5,378125212,1890626060,Lost (Gagal),0
TRX-21653,2023-08-11,Sulawesi,Konstruksi,Excavator,2,2125821588,4251643176,Won (Berhasil),4251643176
TRX-20147,2023-06-18,Jawa,Manufaktur,Genset (Generator Set),3,102553551,307660653,Lost (Gagal),0
TRX-22376,2023-08-26,Jawa,Perkebunan,Excavator,2,2625627831,5251255662,Won (Berhasil),5251255662
TRX-22809,2022-09-06,Sulawesi,Pertambangan,Tractor Agrikultur,4,913545581,3654182324,Won (Berhasil),3654182324
TRX-21107,2023-09-28,Papua,Pertambangan,Genset (Generator Set),2,467571571,935143142,Won (Berhasil),935143142
TRX-20848,2022-06-12,Sulawesi,Pertambangan,Forklift,1,457690971,457690971,Won (Berhasil),457690971
TRX-20966,2023-03-26,Jawa,Pertambangan,Tractor Agrikultur,3,1151569113,3454707339,Won (Berhasil),3454707339
TRX-21072,2021-10-17,Sumatera,Konstruksi,Tractor Agrikultur,5,1406091019,7030455095,Won (Berhasil),7030455095
TRX-22510,2022-11-28,,Pertambangan,Tractor Agrikultur,4,1095996208,4383984832,Won (Berhasil),4383984832
TRX-21905,2021-07-19,Papua,Pertambangan,Genset (Generator Set),3,284726279,854178837,Won (Berhasil),854178837
TRX-20155,2023-02-09,Kalimantan,Konstruksi,Forklift,5,269704432,1348522160,Won (Berhasil),1348522160
TRX-20665,2023-07-25,Kalimantan,Logistik & Gudang,Genset (Generator Set),5,139281113,696405565,Lost (Gagal),0
TRX-20661,2023-01-08,Sumatera,Perkebunan,Forklift,1,325818708,325818708,Won (Berhasil),325818708
TRX-21002,2021-11-28,Papua,Pertambangan,Excavator,1,1950548154,1950548154,Won (Berhasil),1950548154
TRX-22378,2023-03-17,Papua,Manufaktur,Forklift,3,509735957,1529207871,Won (Berhasil),1529207871
TRX-22546,2022-07-30,Sulawesi,Logistik & Gudang,Forklift,5,444182162,2220910810,Won (Berhasil),2220910810
TRX-20176,2022-04-21,Papua,Logistik & Gudang,Genset (Generator Set),1,362558022,362558022,Won (Berhasil),362558022
TRX-22698,2022-07-10,Jawa,Perkebunan,Forklift,3,246087274,738261822,In Progress,0
TRX-21879,2021-09-20,Sumatera,Perkebunan,Excavator,1,2538868325,2538868325,Won (Berhasil),2538868325
TRX-21524,2022-08-24,Kalimantan,Konstruksi,Tractor Agrikultur,3,1044099272,3132297816,Lost (Gagal),0
TRX-22864,2023-12-07,Sumatera,Manufaktur,Genset (Generator Set),4,414004272,1656017088,Won (Berhasil),1656017088
TRX-21203,2023-05-23,Kalimantan,Konstruksi,Tractor Agrikultur,5,905357796,4526788980,Won (Berhasil),4526788980
TRX-21990,2022-10-05,Sumatera,Logistik & Gudang,Tractor Agrikultur,2,1165404749,2330809498,In Progress,0
TRX-20024,2022-11-22,Kalimantan,Konstruksi,Excavator,1,1901494256,1901494256,Won (Berhasil),1901494256
TRX-22857,2021-01-24,Kalimantan,Pertambangan,Excavator,2,2160803194,4321606388,Won (Berhasil),4321606388
TRX-22091,2023-02-16,Sumatera,Pertambangan,Genset (Generator Set),2,345920906,691841812,Lost (Gagal),0
TRX-22112,2021-01-09,Sulawesi,Konstruksi,Genset (Generator Set),2,309339870,618679740,Won (Berhasil),618679740
TRX-22938,2022-02-05,Kalimantan,Perkebunan,Excavator,2,2048495185,4096990370,Won (Berhasil),4096990370
TRX-20875,2021-11-13,Sumatera,Perkebunan,Genset (Generator Set),5,129694862,648474310,Won (Berhasil),648474310
TRX-22739,2023-09-27,Papua,Manufaktur,Forklift,4,269635591,1078542364,Won (Berhasil),1078542364
TRX-20938,2022-04-06,Jawa,Konstruksi,Forklift,4,411656675,1646626700,Won (Berhasil),1646626700
TRX-22742,2023-04-12,Papua,Pertambangan,Excavator,1,2506645119,2506645119,In Progress,0
TRX-21552,2021-08-23,Papua,Pertambangan,Tractor Agrikultur,4,1114776941,4459107764,Won (Berhasil),4459107764
TRX-20346,2023-06-22,Kalimantan,Pertambangan,Tractor Agrikultur,1,1499278947,1499278947,Won (Berhasil),1499278947
TRX-22548,2022-01-04,Jawa,Logistik & Gudang,Forklift,1,336020544,336020544,Lost (Gagal),0
TRX-20289,2022-09-25,Sulawesi,Perkebunan,Genset (Generator Set),5,148563234,742816170,Lost (Gagal),0
TRX-20385,2021-05-01,Sumatera,Pertambangan,Tractor Agrikultur,5,1231729168,6158645840,Won (Berhasil),6158645840
TRX-22549,2023-12-19,Papua,Pertambangan,Tractor Agrikultur,5,1386671509,6933357545,Won (Berhasil),6933357545
TRX-22646,2022-12-09,Sumatera,Manufaktur,Tractor Agrikultur,3,891695647,2675086941,Lost (Gagal),0
TRX-22121,2021-06-10,Papua,Pertambangan,Forklift,1,541633898,541633898,In Progress,0
TRX-20936,2022-12-14,Jawa,Pertambangan,Forklift,5,400318106,2001590530,Won (Berhasil),2001590530
TRX-22623,2022-11-13,Jawa,Pertambangan,Genset (Generator Set),5,115312243,576561215,Won (Berhasil),576561215
TRX-22972,2023-12-27,Kalimantan,Logistik & Gudang,Forklift,4,428628297,1714513188,Won (Berhasil),1714513188
TRX-21332,2021-11-02,Sumatera,Manufaktur,Tractor Agrikultur,4,1231576935,4926307740,Won (Berhasil),4926307740
TRX-21934,2021-10-18,Jawa,Pertambangan,Excavator,1,1812448601,1812448601,In Progress,0
TRX-20935,2023-01-22,Sumatera,Perkebunan,Genset (Generator Set),3,322790705,968372115,In Progress,0
TRX-20566,2021-11-09,Papua,Pertambangan,Forklift,5,491729479,2458647395,Won (Berhasil),2458647395
TRX-21854,2022-06-15,Jawa,Logistik & Gudang,Forklift,3,363469946,1090409838,Lost (Gagal),0
TRX-22465,2021-06-16,Sulawesi,Pertambangan,Excavator,1,1837106263,1837106263,Lost (Gagal),0
TRX-21645,2022-06-02,Papua,Pertambangan,Genset (Generator Set),5,177007775,885038875,Won (Berhasil),885038875
TRX-22153,2021-01-03,Jawa,Pertambangan,Forklift,-2,419337907,-838675814,Lost (Gagal),0
TRX-21792,2021-02-12,Sumatera,Perkebunan,Forklift,1,583900406,583900406,Won (Berhasil),583900406
TRX-21430,2021-11-30,Papua,Manufaktur,Forklift,4,228470061,913880244,Lost (Gagal),0
TRX-22358,2023-09-03,Jawa,Logistik & Gudang,Genset (Generator Set),4,319764242,1279056968,Won (Berhasil),1279056968
TRX-21013,2021-08-08,Jawa,Manufaktur,Genset (Generator Set),4,136562629,546250516,Lost (Gagal),0
TRX-21928,2023-08-09,Sumatera,Perkebunan,Forklift,3,583821374,1751464122,Lost (Gagal),0
TRX-22284,2022-12-08,Sulawesi,Manufaktur,Tractor Agrikultur,1,840450919,840450919,Won (Berhasil),840450919
TRX-20126,2021-11-08,Kalimantan,Manufaktur,Forklift,3,474263182,1422789546,Lost (Gagal),0
TRX-22126,2023-06-24,Sumatera,Pertambangan,Forklift,2,230748515,461497030,Lost (Gagal),0
TRX-21347,2023-06-29,Papua,Manufaktur,Excavator,2,2984930665,5969861330,Lost (Gagal),0
TRX-20355,2023-05-30,Papua,Logistik & Gudang,Excavator,2,2620417165,5240834330,Won (Berhasil),5240834330
TRX-20827,2021-05-31,Sulawesi,Logistik & Gudang,Genset (Generator Set),3,408270295,1224810885,Lost (Gagal),0
TRX-21639,2021-04-24,Sumatera,Perkebunan,Forklift,3,315773559,947320677,Won (Berhasil),947320677
TRX-20984,2021-07-12,Sulawesi,Manufaktur,Forklift,1,321437155,321437155,Lost (Gagal),0
TRX-20362,2021-06-10,Sulawesi,Konstruksi,Forklift,4,347640062,1390560248,Lost (Gagal),0
TRX-20345,2021-12-11,Sulawesi,Logistik & Gudang,Genset (Generator Set),1,130935991,130935991,Won (Berhasil),130935991
TRX-22093,2022-07-20,Kalimantan,Pertambangan,Excavator,2,2940798682,5881597364,Won (Berhasil),5881597364
TRX-22584,2021-03-13,Sumatera,Logistik & Gudang,Genset (Generator Set),4,323117244,1292468976,Won (Berhasil),1292468976
TRX-20711,2022-06-15,Papua,Pertambangan,Forklift,2,315633188,631266376,Lost (Gagal),0
TRX-22096,2022-08-16,Papua,Pertambangan,Excavator,2,2934114028,5868228056,In Progress,0
TRX-20010,2023-01-07,Sulawesi,Pertambangan,Forklift,4,326157785,1304631140,In Progress,0
TRX-22928,2022-04-06,Sumatera,Pertambangan,Excavator,2,2507887516,5015775032,Won (Berhasil),5015775032
TRX-21834,2023-04-12,Papua,Pertambangan,Forklift,2,416860192,833720384,Won (Berhasil),833720384
TRX-20793,2023-11-27,Papua,Pertambangan,Forklip,5,879575072,4397875360,Won (Berhasil),4397875360
TRX-22810,2022-03-29,Sumatera,Perkebunan,Forklift,1,279172104,279172104,Won (Berhasil),279172104
TRX-20094,2022-07-30,Kalimantan,Konstruksi,Tractor Agrikultur,5,1331329511,6656647555,Won (Berhasil),6656647555
TRX-20129,2021-05-04,Sumatera,Perkebunan,Tractor Agrikultur,5,1339965957,6699829785,Lost (Gagal),0
TRX-22952,2022-09-14,Sulawesi,Perkebunan,Forklift,4,422673477,1690693908,Lost (Gagal),0
TRX-21900,2023-05-26,Jawa,Pertambangan,Excavator,1,2016007806,2016007806,Lost (Gagal),0
TRX-22838,2021-06-01,Jawa,Logistik & Gudang,Genset (Generator Set),4,197956329,791825316,Won (Berhasil),791825316
TRX-21932,2022-08-30,Sulawesi,Konstruksi,Genset (Generator Set),4,287727373,1150909492,Lost (Gagal),0
TRX-22181,2022-02-16,Papua,Pertambangan,Excavator,1,2367179529,2367179529,Won (Berhasil),2367179529
TRX-21865,2022-12-31,Jawa,Konstruksi,Forklift,3,594718037,1784154111,Won (Berhasil),1784154111
TRX-21658,2022-07-14,Jawa,Manufaktur,Tractor Agrikultur,-2,1274486246,-2548972492,Won (Berhasil),2548972492
TRX-20516,2023-09-17,Kalimantan,Manufaktur,Tractor Agrikultur,5,891452833,4457264165,Won (Berhasil),4457264165
TRX-21857,2021-11-18,Jawa,Logistik & Gudang,Tractor Agrikultur,3,1481200297,4443600891,Won (Berhasil),4443600891
TRX-21277,2021-06-24,Kalimantan,Konstruksi,Excavator,2,1836841316,3673682632,Won (Berhasil),3673682632
TRX-20950,2021-12-31,Papua,Konstruksi,Genset (Generator Set),5,151308052,756540260,Won (Berhasil),756540260
TRX-21120,2023-09-17,Papua,Logistik & Gudang,Tractor Agrikultur,4,1021161586,4084646344,Won (Berhasil),4084646344
TRX-20419,2022-07-18,Kalimantan,Manufaktur,Tractor Agrikultur,1,1264405359,1264405359,Won (Berhasil),1264405359
TRX-20922,2023-07-28,Jawa,Pertambangan,Excavator,1,2308395929,2308395929,Lost (Gagal),0
TRX-22234,2021-05-21,Kalimantan,Pertambangan,Tractor Agrikultur,4,854674496,3418697984,Won (Berhasil),3418697984
TRX-20477,2023-06-21,Jawa,Konstruksi,Forklift,5,201705506,1008527530,Lost (Gagal),0
TRX-22035,2022-08-02,Jawa,Pertambangan,Excavator,2,2262384380,4524768760,Lost (Gagal),0
TRX-22212,2022-03-29,Sulawesi,Manufaktur,Excavator,1,2978715692,2978715692,Lost (Gagal),0
TRX-21692,2023-08-18,Kalimantan,Pertambangan,Tractor Agrikultur,4,999982650,3999930600,Won (Berhasil),3999930600
TRX-22247,2021-11-29,Sulawesi,Perkebunan,Excavator,1,2662832985,2662832985,Won (Berhasil),2662832985
TRX-21471,2023-08-18,Sulawesi,Pertambangan,Forklift,3,396669141,1190007423,Won (Berhasil),1190007423
TRX-21202,2022-02-28,Jawa,Pertambangan,Genset (Generator Set),4,367523860,1470095440,Lost (Gagal),0
TRX-21669,2021-02-10,Kalimantan,Pertambangan,Forklift,3,296240892,888722676,Won (Berhasil),888722676
TRX-22821,2021-10-06,Kalimantan,Perkebunan,Genset (Generator Set),3,327087358,981262074,Won (Berhasil),981262074
TRX-21970,2022-11-27,Sulawesi,Logistik & Gudang,Tractor Agrikultur,1,1437497831,1437497831,Lost (Gagal),0
TRX-20820,2023-04-25,Papua,Pertambangan,Tractor Agrikultur,1,886605076,886605076,Won (Berhasil),886605076
TRX-21997,2022-12-31,Papua,Logistik & Gudang,Genset (Generator Set),1,352108936,352108936,Lost (Gagal),0
TRX-22915,2022-10-29,Sumatera,Perkebunan,Forklift,5,588095273,2940476365,Won (Berhasil),2940476365
TRX-21248,2023-05-30,Jawa,Konstruksi,Excavator,1,1543061126,1543061126,Lost (Gagal),0
TRX-22704,2023-12-27,Sulawesi,Manufaktur,Genset (Generator Set),2,257626831,515253662,Won (Berhasil),515253662
TRX-22657,2021-02-08,Sumatera,Perkebunan,Excavator,1,2796291279,2796291279,Won (Berhasil),2796291279
TRX-21046,2023-08-27,Sumatera,Konstruksi,Genset (Generator Set),3,233700403,701101209,Won (Berhasil),701101209
TRX-21888,2022-11-25,Sumatera,Perkebunan,Genset (Generator Set),4,210982282,843929128,Won (Berhasil),843929128
TRX-20615,2022-03-30,Kalimantan,Pertambangan,Tractor Agrikultur,3,1362560033,4087680099,Lost (Gagal),0
TRX-21318,2021-10-05,Papua,Pertambangan,Excavator,2,2504691634,5009383268,Lost (Gagal),0
TRX-22931,2022-04-01,Papua,Konstruksi,Tractor Agrikultur,4,1047876847,4191507388,Lost (Gagal),0
TRX-22498,2021-12-15,Kalimantan,Perkebunan,Excavator,1,2806846952,2806846952,Lost (Gagal),0
TRX-21772,2022-12-20,Kalimantan,Pertambangan,Excavator,2,2522088494,5044176988,Won (Berhasil),5044176988
TRX-22999,2021-08-02,Sumatera,Perkebunan,Excavator,1,2848545833,2848545833,Won (Berhasil),2848545833
TRX-20131,2023-04-12,Sulawesi,Pertambangan,Tractor Agrikultur,2,987969538,1975939076,Lost (Gagal),0
TRX-20077,2022-12-27,Sulawesi,Pertambangan,Excavator,1,1731748681,1731748681,In Progress,0
TRX-22052,2023-10-12,Jawa,Manufaktur,Genset (Generator Set),3,212761716,638285148,Lost (Gagal),0
TRX-20724,2021-06-08,Papua,Pertambangan,Forklift,4,595810836,2383243344,Won (Berhasil),2383243344
TRX-21314,2022-10-29,Sulawesi,Pertambangan,Genset (Generator Set),4,162971056,651884224,Won (Berhasil),651884224
TRX-21851,2022-08-18,Papua,Manufaktur,Excavator,2,1595789179,3191578358,Lost (Gagal),0
TRX-22333,2022-04-21,Jawa,Pertambangan,Forklift,5,352190565,1760952825,Lost (Gagal),0
TRX-22526,2023-06-18,Kalimantan,Pertambangan,Tractor Agrikultur,3,861762978,2585288934,Lost (Gagal),0
TRX-21372,2022-11-15,Kalimantan,Pertambangan,Forklift,2,382940128,765880256,In Progress,0
TRX-21855,2021-09-18,Sumatera,Perkebunan,Tractor Agrikultur,1,1367590236,1367590236,Won (Berhasil),1367590236
TRX-21319,2021-09-15,Kalimantan,Pertambangan,Excavator,1,2947761179,2947761179,Won (Berhasil),2947761179
TRX-22921,2021-06-10,Kalimantan,Pertambangan,Forklift,3,389604369,1168813107,Won (Berhasil),1168813107
TRX-22206,2022-07-22,Papua,Manufaktur,Genset (Generator Set),5,487745888,2438729440,Lost (Gagal),0
TRX-20375,2023-09-22,Papua,Pertambangan,Forklift,1,595954442,595954442,Won (Berhasil),595954442
TRX-21908,2023-11-15,Papua,Pertambangan,Excavator,1,2430139115,2430139115,Lost (Gagal),0
TRX-20333,2021-04-12,Sulawesi,Konstruksi,Forklift,4,211629356,846517424,Won (Berhasil),846517424
TRX-22288,2022-05-05,Sumatera,Pertambangan,Genset (Generator Set),4,138854640,555418560,Lost (Gagal),0
TRX-22338,2023-06-08,Jawa,Konstruksi,Tractor Agrikultur,1,833024957,833024957,Won (Berhasil),833024957
TRX-21604,2023-11-12,Papua,Logistik & Gudang,Forklift,3,424194146,1272582438,Lost (Gagal),0
TRX-21118,2023-06-13,Sulawesi,Perkebunan,Forklift,5,278935375,1394676875,Won (Berhasil),1394676875
TRX-22875,2021-08-20,Kalimantan,Pertambangan,Tractor Agrikultur,4,1175628790,4702515160,Won (Berhasil),4702515160
TRX-21943,2021-07-23,Sulawesi,Manufaktur,Forklift,1,579811107,579811107,Won (Berhasil),579811107
TRX-22298,2021-09-01,Sumatera,Pertambangan,Forklift,5,366999064,1834995320,Lost (Gagal),0
TRX-22563,2022-05-31,Sumatera,Pertambangan,Genset (Generator Set),1,358648723,358648723,In Progress,0
TRX-21342,2021-05-03,Sulawesi,Perkebunan,Excavator,2,2216828872,4433657744,Won (Berhasil),4433657744
TRX-20320,2023-04-05,Kalimantan,Pertambangan,Genset (Generator Set),5,282444207,1412221035,Lost (Gagal),0
TRX-21619,2021-10-05,Papua,Konstruksi,Tractor Agrikultur,5,1238382362,6191911810,Won (Berhasil),6191911810
TRX-22732,2023-11-28,Sumatera,Pertambangan,Genset (Generator Set),3,192797673,578393019,Won (Berhasil),578393019
TRX-22060,2021-05-07,Kalimantan,Logistik & Gudang,Genset (Generator Set),3,338262123,1014786369,Won (Berhasil),1014786369
TRX-21673,2021-09-30,Jawa,Perkebunan,Forklift,2,521351761,1042703522,Lost (Gagal),0
TRX-21942,2023-08-04,Kalimantan,Konstruksi,Tractor Agrikultur,4,1336211623,5344846492,Lost (Gagal),0
TRX-20260,2023-01-18,Jawa,Manufaktur,Excavator,2,2166778541,4333557082,Won (Berhasil),4333557082
TRX-20291,2021-06-06,Papua,Manufaktur,Forklift,5,206120193,1030600965,Won (Berhasil),1030600965
TRX-22039,2022-06-09,Sumatera,Perkebunan,Forklift,3,464113970,1392341910,Won (Berhasil),1392341910
TRX-20689,2022-04-08,Kalimantan,Logistik & Gudang,Genset (Generator Set),1,425154189,425154189,Lost (Gagal),0
TRX-20901,2021-03-18,Sumatera,Perkebunan,Tractor Agrikultur,5,1210477372,6052386860,Won (Berhasil),6052386860
TRX-22026,2022-12-30,Sulawesi,Perkebunan,Excavator,2,2446005322,4892010644,Lost (Gagal),0
TRX-20138,2022-06-13,Papua,Pertambangan,Tractor Agrikultur,5,911210497,4556052485,Won (Berhasil),4556052485
TRX-21917,2021-04-30,Sulawesi,Perkebunan,Ekskavator,-2,594650202,-1189300404,Won (Berhasil),594650202
TRX-21828,2021-08-04,Sumatera,Perkebunan,Genset (Generator Set),3,220615798,661847394,Won (Berhasil),661847394
